page	class	chunk	param_ptr	wave_off	rom_start	rom_end	samples	shared	param_record
0	4	0	0x0318	0x01A3	0x001A30	0x001C30	256	1	
0	4	1	0x031A	0x01C3	0x001C30	0x002730	1408	1	40/00 30/00 20/00 00/c0
0	4	2	0x0324	0x0273	0x002730	0x003030	1152	1	40/00 30/00 20/00
0	4	3	0x032C	0x0303	0x003030	0x0035B0	704	1	40/00 30/00 20/00 00/c0
0	4	4	0x0336	0x035B	0x0035B0	0x0039B0	512	1	40/00
0	4	5	0x033A	0x039B	0x0039B0	0x003EB0	640	1	40/00
0	4	6	0x033E	0x03EB	0x003EB0	0x004230	448	1	40/00
0	4	7	0x0342	0x0423	0x004230	0x004370	160	1	40/00
0	4	8	0x0346	0x0437	0x004370	0x004410	80	1	fd/00
0	4	9	0x034A	0x0441	0x004410	0x004510	128	1	fe/01 40/00
0	4	10	0x0350	0x0451	0x004510	0x004A10	640	1	40/c0
0	4	11	0x0354	0x04A1	0x004A10	0x004F10	640	1	40/00
0	4	12	0x0358	0x04F1	0x004F10	0x005290	448	1	40/00
0	4	13	0x035C	0x0529	0x005290	0x005690	512	1	40/c0
0	4	14	0x0360	0x0569	0x005690	0x005C10	704	1	40/00
0	4	15	0x0364	0x05C1	0x005C10	0x005FD0	480	1	40/00
0	4	16	0x0368	0x05FD	0x005FD0	0x0064D0	640	1	40/c0
0	4	17	0x036C	0x064D	0x0064D0	0x006BD0	896	1	40/00
0	4	18	0x0370	0x06BD	0x006BD0	0x0070D0	640	1	00/c0
0	4	19	0x0374	0x070D	0x0070D0	0x0073D0	384	1	40/00
0	4	20	0x0378	0x073D	0x0073D0	0x0082D0	1920	1	40/00 30/00
0	4	21	0x037E	0x082D	0x0082D0	0x008AD0	1024	1	40/00 30/00
0	4	22	0x0384	0x08AD	0x008AD0	0x0092D0	1024	1	40/00 30/00
0	4	23	0x038A	0x092D	0x0092D0	0x009750	576	1	40/00 30/c0
0	4	24	0x0390	0x0975	0x009750	0x009D50	768	1	40/00 30/c0
0	4	25	0x0396	0x09D5	0x009D50	0x00A650	1152	1	40/00 30/00
0	4	26	0x039C	0x0A65	0x00A650	0x00B190	1440	1	40/00 30/c0
0	4	27	0x03A2	0x0B19	0x00B190	0x00C090	1920	1	40/00 30/00
0	4	28	0x03A8	0x0C09	0x00C090	0x00C890	1024	1	40/00 30/00
0	4	29	0x03AE	0x0C89	0x00C890	0x00D090	1024	1	40/00 30/00
0	4	30	0x03B4	0x0D09	0x00D090	0x00D510	576	1	40/00 30/c0
0	4	31	0x03BA	0x0D51	0x00D510	0x00DB10	768	1	40/00 30/c0
0	4	32	0x03C0	0x0DB1	0x00DB10	0x00E410	1152	1	40/00 30/00
0	4	33	0x03C6	0x0E41	0x00E410	0x00EF50	1440	1	40/00 30/c0
0	4	34	0x03CC	0x0EF5	0x00EF50	0x012B60	7688	1	e2/40
0	4	35	0x03D0	0x12B6	0x012B60	0x015F70	6664	1	ff/0a cc/40
0	4	36	0x03D6	0x15F7	0x015F70	0x019100	6344	1	ff/11 fe/01 d2/80
0	4	37	0x03DE	0x1910	0x019100	0x01BA50	5288	1	ff/0a f9/08 ff/08 fc/08 fe/08 d3/40
0	4	38	0x03EC	0x1BA5	0x01BA50	0x01E320	5224	1	fe/0a f2/08 f0/08 fd/08 e8/40
0	4	39	0x03F8	0x1E32	0x01E320	0x022870	8872	1	fe/1c fa/0a ff/08 ff/08 f7/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 fe/00 ff/01 ff/01 ff/01 ff
0	4	40	0x0478	0x2287	0x022870	0x025E90	6928	1	fc/80
0	4	41	0x047C	0x25E9	0x025E90	0x0290B0	6416	1	fd/80
0	4	42	0x0480	0x290B	0x0290B0	0x02A8B0	3072	1	40/c0
0	4	43	0x0484	0x2A8B	0x02A8B0	0x02C3B0	3456	1	40/c0
0	4	44	0x0488	0x2C3B	0x02C3B0	0x02D6B0	2432	1	40/c0
0	4	45	0x048C	0x2D6B	0x02D6B0	0x02F1B0	3456	1	40/c0
0	4	46	0x0490	0x2F1B	0x02F1B0	0x0304B0	2432	1	fe/0a bd/00
0	4	47	0x0496	0x304B	0x0304B0	0x033AD0	6928	1	fc/80
0	4	48	0x049A	0x33AD	0x033AD0	0x036CF0	6416	1	fd/80
0	4	49	0x049E	0x36CF	0x036CF0	0x0384F0	3072	1	40/c0
0	4	50	0x04A2	0x384F	0x0384F0	0x039FF0	3456	1	40/c0
0	4	51	0x04A6	0x39FF	0x039FF0	0x03B2F0	2432	1	40/c0
0	4	52	0x04AA	0x3B2F	0x03B2F0	0x03CDF0	3456	1	40/c0
0	4	53	0x04AE	0x3CDF	0x03CDF0	0x03E0F0	2432	1	ff/13 fb/01 ff/01 40/c0
0	4	54	0x04B8	0x3E0F	0x03E0F0	0x03EDF0	1664	1	40/00 30/00
0	4	55	0x04BE	0x3EDF	0x03EDF0	0x03F670	1088	1	40/00 30/00
0	4	56	0x04C4	0x3F67	0x03F670	0x03FCF0	832	1	40/00 30/00
0	4	57	0x04CA	0x3FCF	0x03FCF0	0x0404F0	1024	1	40/00 30/00
0	4	58	0x04D0	0x404F	0x0404F0	0x0406F0	256	1	fe/12 38/00 28/c0
0	4	59	0x04D8	0x406F	0x0406F0	0x040870	192	1	ff/1c 40/03 30/c0
0	4	60	0x04E0	0x4087	0x040870	0x040AB0	288	1	ff/13 38/01 28/c0
0	4	61	0x04E8	0x40AB	0x040AB0	0x040BD0	144	1	ff/24 38/01 28/c0
0	4	62	0x04F0	0x40BD	0x040BD0	0x041150	704	1	40/00 30/c0
0	4	63	0x04F6	0x4115	0x041150	0x0414D0	448	1	40/00 30/c0
0	4	64	0x04FC	0x414D	0x0414D0	0x04C5F0	22672	1	82/80
0	4	65	0x0500	0x4C5F	0x04C5F0	0x051800	10504	1	ff/13 fd/01 fe/49 fe/08 f9/08 f3/08 ed/08 ee/08 f2/08 f7/08
0	4	66	0x0516	0x5180	0x051800	0x058050	13352	1	ff/1c fc/0a eb/08 fa/08 f8/08 e7/08 f7/08 fd/08 da/01 b0/09 f9/08 fa/0a
0	4	67	0x0530	0x5805	0x058050	0x05C6E0	9032	1	ff/0a a4/08 e8/00 ff/01 b6/08 e4/08 f3/00
0	4	68	0x0540	0x5C6E	0x05C6E0	0x0606F0	8200	1	ff/1c fe/0a f1/08 9e/00 f7/01 ed/01 e1/08 e3/08 f8/01 fd/01 f4/01 f0/01 fe/01 f2/08
0	4	69	0x055E	0x606F	0x0606F0	0x072C10	37520	1	80/00 80/00
0	4	70	0x0564	0x72C1	0x072C10	0x07A330	15248	1	c8/80
0	4	71	0x0568	0x7A33	0x07A330	0x07D540	6408	1	fe/1c ff/0a a9/40
0	4	72	0x0570	0x7D54	0x07D540	0x080110	5608	1	ff/1c ff/0a a2/40
0	4	73	0x0578	0x8011	0x080110	0x0829C0	5208	1	fe/1c fe/0a ee/08 a0/00 80/00
0	4	74	0x0584	0x829C	0x0829C0	0x089650	13896	1	fe/1c fc/0a e0/08 ce/00 f5/01 ed/01 ec/40 f3/01 f6/01 e2/80
0	4	75	0x059A	0x8965	0x089650	0x08AE50	3072	1	40/00 30/00 20/c0
0	4	76	0x05A2	0x8AE5	0x08AE50	0x08EC50	7936	1	40/00 30/00 20/c0
0	4	77	0x05AA	0x8EC5	0x08EC50	0x091650	5376	1	40/00 30/00 20/c0
0	4	78	0x05B2	0x9165	0x091650	0x092750	2176	1	40/00 30/00 20/00
0	4	79	0x05BA	0x9275	0x092750	0x093A50	2432	1	40/00 30/00 20/00
0	4	80	0x05C2	0x93A5	0x093A50	0x094F50	2688	1	40/00 30/00 20/00
0	4	81	0x05CA	0x94F5	0x094F50	0x096350	2560	1	40/00 30/00 20/00 00/c0
0	4	82	0x05D4	0x9635	0x096350	0x096FD0	1600	1	40/00 30/00 20/00 00/c0
0	4	83	0x05DE	0x96FD	0x096FD0	0x097AD0	1408	1	40/00 30/00 20/00 00/c0
0	4	84	0x05E8	0x97AD	0x097AD0	0x0984D0	1280	1	40/00 28/00 00/c0
0	4	85	0x05F0	0x984D	0x0984D0	0x0991D0	1664	1	40/00 30/00 20/00
0	4	86	0x05F8	0x991D	0x0991D0	0x0998D0	896	1	40/00 30/00 20/00
0	4	87	0x0600	0x998D	0x0998D0	0x09A0D0	1024	1	40/00 30/00 20/00
0	4	88	0x0608	0x9A0D	0x09A0D0	0x09B1D0	2176	1	40/00 30/00 20/00 00/c0
0	4	89	0x0612	0x9B1D	0x09B1D0	0x09C3D0	2304	1	40/00 30/00 20/00 00/c0
0	4	90	0x061C	0x9C3D	0x09C3D0	0x09CDD0	1280	1	40/00 30/00 20/00 00/c0
0	4	91	0x0626	0x9CDD	0x09CDD0	0x09D950	1472	1	40/00 30/00 20/00 00/c0
0	4	92	0x0630	0x9D95	0x09D950	0x09E6D0	1728	1	40/00 30/00 20/00 00/c0
0	4	93	0x063A	0x9E6D	0x09E6D0	0x09F550	1856	1	40/00 30/00 20/00 00/c0
0	4	94	0x0644	0x9F55	0x09F550	0x09FD50	1024	1	40/00 30/00 20/00
0	4	95	0x064C	0x9FD5	0x09FD50	0x0A0650	1152	1	40/00 30/00 20/00 00/c0
0	4	96	0x0656	0xA065	0x0A0650	0x0A10D0	1344	1	40/00 30/00 20/00 00/c0
0	4	97	0x0660	0xA10D	0x0A10D0	0x0A1E50	1728	1	40/00 30/00 20/00 00/c0
0	4	98	0x066A	0xA1E5	0x0A1E50	0x0A2ED0	2112	1	40/00 30/00 20/00 10/00
0	4	99	0x0674	0xA2ED	0x0A2ED0	0x0A37D0	1152	1	fc/1c fd/0a f5/00 38/00 28/00 18/00
0	4	100	0x0682	0xA37D	0x0A37D0	0x0A4490	1632	1	fd/1c fd/0a e4/00 38/00 28/00 18/00
0	4	101	0x0690	0xA449	0x0A4490	0x0A4D50	1120	1	fe/1c fc/0a d6/00 38/00 28/00 18/00
0	4	102	0x069E	0xA4D5	0x0A4D50	0x0A5750	1280	1	40/00 30/00 20/00 00/c0
0	4	103	0x06A8	0xA575	0x0A5750	0x0A6150	1280	1	40/00 30/00 20/00 00/c0
0	4	104	0x06B2	0xA615	0x0A6150	0x0A7950	3072	1	40/00 30/00 20/00 00/c0
0	4	105	0x06BC	0xA795	0x0A7950	0x0A8650	1664	1	40/00 30/00 20/00 00/c0
0	4	106	0x06C6	0xA865	0x0A8650	0x0A9350	1664	1	40/00 30/00 20/00
0	4	107	0x06CE	0xA935	0x0A9350	0x0AA250	1920	1	40/00 30/00 20/00
0	4	108	0x06D6	0xAA25	0x0AA250	0x0AABD0	1216	1	40/00 30/00 20/00 00/c0
0	4	109	0x06E0	0xAABD	0x0AABD0	0x0AB650	1344	1	40/00 30/00 20/00
0	4	110	0x06E8	0xAB65	0x0AB650	0x0AC3D0	1728	1	40/00 30/00 20/00 00/c0
0	4	111	0x06F2	0xAC3D	0x0AC3D0	0x0AD3D0	2048	1	40/00 30/00 20/00 00/c0
0	4	112	0x06FC	0xAD3D	0x0AD3D0	0x0ADC90	1120	1	40/00 30/00 20/00
0	4	113	0x0704	0xADC9	0x0ADC90	0x0AEF90	2432	1	40/00 30/00 18/00
0	4	114	0x070C	0xAEF9	0x0AEF90	0x0AF6D0	928	1	ff/1c fe/0a f0/00 38/00 28/00 00/c0
0	4	115	0x071A	0xAF6D	0x0AF6D0	0x0AFC50	704	1	ff/1c fe/0a fa/00 38/00 28/00 00/c0
0	4	116	0x0728	0xAFC5	0x0AFC50	0x0B02D0	832	1	ff/1c fe/0a f7/00 38/00 28/00 00/c0
0	4	117	0x0736	0xB02D	0x0B02D0	0x0B0AD0	1024	1	fe/1c fe/0a f0/00 38/00 28/00 18/00
0	4	118	0x0744	0xB0AD	0x0B0AD0	0x0B0ED0	512	1	fe/1c fe/0a f1/00 38/00 28/00 00/c0
0	4	119	0x0752	0xB0ED	0x0B0ED0	0x0B13F0	656	1	fd/1c fd/0a ea/00 38/00 28/00 00/c0
0	4	120	0x0760	0xB13F	0x0B13F0	0x0B20B0	1632	1	40/00 30/00 20/00 00/c0
0	4	121	0x076A	0xB20B	0x0B20B0	0x0B3EB0	3840	1	40/00 30/00 20/00
0	4	122	0x0772	0xB3EB	0x0B3EB0	0x0B72B0	6656	1	40/00 30/00 20/00 00/c0
0	4	123	0x077C	0xB72B	0x0B72B0	0x0B84B0	2304	1	40/00 30/00 20/00
0	4	124	0x0784	0xB84B	0x0B84B0	0x0B97B0	2432	1	40/00 30/00 20/00
0	4	125	0x078C	0xB97B	0x0B97B0	0x0BA8B0	2176	1	40/00 30/00 20/00 00/c0
0	4	126	0x0796	0xBA8B	0x0BA8B0	0x0BB3B0	1408	1	40/00 30/00 20/00
0	4	127	0x079E	0xBB3B	0x0BB3B0	0x0BBFB0	1536	1	40/00 30/00 20/00
0	4	128	0x07A6	0xBBFB	0x0BBFB0	0x0BCE30	1856	1	40/00 30/00 20/00 00/c0
0	4	129	0x07B0	0xBCE3	0x0BCE30	0x0BDE30	2048	1	40/00 30/00 20/00
0	4	130	0x07B8	0xBDE3	0x0BDE30	0x0BF930	3456	1	40/00 30/00 20/00 00/c0
0	4	131	0x07C2	0xBF93	0x0BF930	0x0C1430	3456	1	40/00 30/00 20/00 00/c0
0	4	132	0x07CC	0xC143	0x0C1430	0x0C2A30	2816	1	40/00 30/00 20/c0
0	4	133	0x07D4	0xC2A3	0x0C2A30	0x0C31B0	960	1	fd/1c fc/0a ff/00 38/00 28/00
0	4	134	0x07E0	0xC31B	0x0C31B0	0x0C3A30	1088	1	fc/1c fc/0a f9/00 38/00 28/00
0	4	135	0x07EC	0xC3A3	0x0C3A30	0x0C3EF0	608	1	fd/1c fe/0a ee/00 38/00 28/00
0	4	136	0x07F8	0xC3EF	0x0C3EF0	0x0C54F0	2816	1	40/00 30/00 20/c0
0	4	137	0x0800	0xC54F	0x0C54F0	0x0C6D70	3136	1	40/00 30/00 20/c0
0	4	138	0x0808	0xC6D7	0x0C6D70	0x0C7A70	1664	1	40/00 30/00 20/00
0	4	139	0x0810	0xC7A7	0x0C7A70	0x0C8A70	2048	1	40/00 30/00 20/00 00/c0
0	4	140	0x081A	0xC8A7	0x0C8A70	0x0C9DF0	2496	1	40/00 30/00 20/00
0	4	141	0x0822	0xC9DF	0x0C9DF0	0x0CB370	2752	1	40/00 28/00
0	4	142	0x0828	0xCB37	0x0CB370	0x0CB970	768	1	40/00 30/00 20/00
0	4	143	0x0830	0xCB97	0x0CB970	0x0CBF70	768	1	40/00 30/00 20/00
0	4	144	0x0838	0xCBF7	0x0CBF70	0x0CD470	2688	1	40/00 30/00 20/00 00/c0
0	4	145	0x0842	0xCD47	0x0CD470	0x0CEC70	3072	1	40/00 30/00 20/00 00/c0
0	4	146	0x084C	0xCEC7	0x0CEC70	0x0CF970	1664	1	fe/1c fe/0a f9/00 38/00 28/00 00/c0
0	4	147	0x085A	0xCF97	0x0CF970	0x0D0030	864	1	fe/1c fd/0a fb/00 38/00 28/00 18/00
0	4	148	0x0868	0xD003	0x0D0030	0x0D0830	1024	1	fd/1c fc/0a fb/00 38/00 28/00 18/00
0	4	149	0x0876	0xD083	0x0D0830	0x0D10F0	1120	1	fd/1c fa/0a fd/00 38/00 28/00 00/c0
0	4	150	0x0884	0xD10F	0x0D10F0	0x0D24F0	2560	1	40/00 30/00 20/00 00/c0
0	4	151	0x088E	0xD24F	0x0D24F0	0x0D42F0	3840	1	40/00 30/00 20/00 00/c0
0	4	152	0x0898	0xD42F	0x0D42F0	0x0D60F0	3840	1	40/00 30/00 20/00 00/c0
0	4	153	0x08A2	0xD60F	0x0D60F0	0x0D76E0	2808	1	ff/01 ff/01 ff/01 ff/01 ff/01 fa/08 e9/08 f0/80
0	4	154	0x08B4	0xD76E	0x0D76E0	0x0D8CD0	2808	1	ff/08 ff/08 ff/08 ff/08 fe/08 ff/08 ff/08 fd/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08 fd/08 ff/08 ff/08 fd/08 ff/08 ff/08 fd/08 ff/08 ff/08 ff/08 fe/08 ff/08 ff/08 ff/08 ff/08 ff/08 ff/08
0	4	155	0x08F4	0xD8CD	0x0D8CD0	0x0DA2D0	2816	1	fe/0a fd/08 fd/08 ff/08 ff/0a ff/0a fa/0a ff/0a f6/5a fd/1a fd/1a eb/9a
0	4	156	0x090E	0xDA2D	0x0DA2D0	0x0DB300	2072	1	ff/13 ff/13 ff/13
0	4	157	0x0916	0xDB30	0x0DB300	0x0DB5C0	352	1	fe/02 ff/01 f5/11 ff/13 ff/11 ec/01 fd/01 ff/01 ff/01 fd/01 ff/01 ff/01 fe/01 fa/01 fb/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 fe/08 fa/08 ff/08 fd/08 ff/08 ff/08 ff/08 fc/08 fe/08 fa/08 ff
0	4	158	0x098E	0xDB5C	0x0DB5C0	0x0DC580	2016	1	ff/11 ec/01 fd/01 ff/01 ff/01 fd/01 ff/01 ff/01 fe/01 fa/01 fb/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 fe/08 fa/08 ff/08 fd/08 ff/08 ff/08 ff/08 fc/08 fe/08 fa/08 ff/08 ff/08 f9/08 fd/08 fe
0	4	159	0x09FE	0xDC58	0x0DC580	0x0DDAB0	2712	1	fe/08 fa/08 ff/08 fd/08 ff/08 ff/08 ff/08 fc/08 fe/08 fa/08 ff/08 ff/08 f9/08 fd/08 fe/08 f9/08 f3/08 ff/08 ff/08 ff/08 ff/08 ff/08 f9/08 f9/08 ff/08 f9/08 ff/08 ff/08 ff/08 fa/08 ff/08 fb/08 ff/08 ff
0	4	160	0x0A48	0xDDAB	0x0DDAB0	0x0DDC50	208	1	ff/1a fd/0a fd/08 ff/2b
0	4	161	0x0A52	0xDDC5	0x0DDC50	0x0DDE30	240	1	fe/11 fe/23 fd/13 f1/08 fe/08 f7/08 f8/08 fb/08 ff/08 fe/08 fc/08 fe/08 ff/0a fd/08 fc/08 ff/4a fe/08 f7/08 ff/08 fd/08 fe/08 fc/08 ff/08 ff/08 fd/08 ff/08 fe/08 fd/08 ff/08 fd/08 fd/08 fc/08 ff/8a
0	4	162	0x0A96	0xDDE3	0x0DDE30	0x0DF260	2584	1	ff/02 ff/01 ff/01 fe/01 ff/01 fe/01 ff/01 ff/01 fb/01 fe/11 fe/01 fe/01 fe/11 ff/01 fe/01 fe/01 ff/01 fe/01 ff/01 ff/01 f9/01 fd/01 ff/01 fe/01 ff/01 fe/01 fe/01 fd/01 fe/01 fe/11
0	4	163	0x0AD4	0xDF26	0x0DF260	0x0DFBA0	1184	1	fa/08 ff/0a fa/1a fd/2c 00/c5
0	4	164	0x0AE0	0xDFBA	0x0DFBA0	0x0DFF20	448	1	fd/11 ff/11 fe/11 ff/13 fd/13 fd/13 ff/23 fd/23 f5/23 ff/2b ff/2c 00/c5
0	4	165	0x0AFA	0xDFF2	0x0DFF20	0x0E0720	1024	1	00/c0
0	4	166	0x0AFE	0xE072	0x0E0720	0x0E0FD0	1112	1	ff/0a ff/08 f9/08 fc/08 ef/08 ff/08 f9/0a fe/22 fc/13 fe/13 ff/11 f6/11 f9/11 fc/01 fc/01 ff/01 f8/11 ff/19 fd/1a ff/1c ff/23 ff/2b ff/2c 00/c5
0	4	167	0x0B30	0xE0FD	0x0E0FD0	0x0E1880	1112	1	ff/11 ff/01 ff/01 fd/01 f2/11 fa/11 ee/11 ff/01 ff/01 fe/0a ff/08 fe/08 ff/0a ff/0a ff/0a fe/1a fd/2d
0	4	168	0x0B54	0xE188	0x0E1880	0x0E29D0	2216	1	ff/08 fd/08 ff/08 ff/08 fe/08 fd/08 fd/08 fd/08 fd/08 f9/08 fd/08 fd/08 fd/08 fd/08 ff/08 fd/08 fe/08 ff/08 fe/08 ff/08 ff/08 ff/08 ff/0a ff/0a fd/0a fe/0a fe/0a fd/0a fc/0a ff/0a f9/1a fd/11 ff/11 ff
0	4	169	0x0BAC	0xE29D	0x0E29D0	0x0E3B20	2216	1	ff/1c f9/0a ff/0a ff/08 f0/08 ff/08 ff/10 fe/08 ff/08 ff/08 ff/08 ff/0a fe/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a f7/1a ff/12 ff/11 ff/13 ff/13 ff/13 f6/13 ed
0	4	170	0x0C08	0xE3B2	0x0E3B20	0x0E50C0	2768	1	fc/13 ff/11 f4/01 f9/01 ff/01 fd/01 ff/01 fe/01 ff/01 ff/01 ff/01 fe/01 fe/01 fe/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 fc/01 ff/01 ff/01 fe/01 fe/01 fe/01 ff/01 fc/01 ff/01 ff
0	4	171	0x0C82	0xE50C	0x0E50C0	0x0E5B90	1384	1	fe/13 ff/13 ff/23 fb/1d fd/0a f2/08 ff/1a d1/25 ff/0b f2/08 fb/1a fe/1a ff/01 ff/11 fb/23 f9/1d ff/0a fd/1a ff/2c 00/c5
0	4	172	0x0CAC	0xE5B9	0x0E5B90	0x0E6320	968	1	fd/0a eb/10 fd/19 fd/0a fd/0a dd/08 ff/0a ff/0a eb/08 fc/1a fd/2c 00/c5
0	4	173	0x0CC6	0xE632	0x0E6320	0x0E7C20	3200	1	fe/2c fe/23 ff/23 fc/23 fb/13 fc/13 fd/13 ff/13 ff/11 fd/19 fe/0a fb/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/08 ff/0a f9/11 f6/01 ff/01 fc/11 ff/11 fc/01 fa/01 fd/01 ff/01 ff/01 ff/11 f1/01 fe/01 fb/01 fe
0	4	174	0x1018	0xE7C2	0x0E7C20	0x0E9520	3200	1	fe/08 ff/10 fc/11 ff/11 f6/11 fb/11 ff/11 fb/11 f8/11 ff/11 ff/01 f5/11 ff/11 fc/01 fd/01 fd/01 ff/01 fd/11 ff/01 fe/01 ff/11 fe/11 ff/11 fb/11 f8/11 ff/11 f3/01 f6/01 fc/11 fa/11 fd/10 fe/01 fe/01 fa
0	4	175	0x12D6	0xE952	0x0E9520	0x0EB310	3832	1	f8/08 fe/08 ff/08 ff/08 ff/08 ff/10 ff/01 fb/01 fe/11 fe/01 fa/01 ff/01 ff/01 fd/01 ff/01 fe/01 ff/01 fd/01 ff/01 fd/01 ff/01 ff/01 ff/01 fe/01 ff/0a ff/08 ff/02 fe/01 fe/01 fe/01 ff/01 fa/01 fe/01 fe
0	4	176	0x1500	0xEB31	0x0EB310	0x0EEC30	7312	1	fe/11 f9/01 fa/01 ff/01 fa/01 fc/01 fd/01 fe/01 fa/11 f2/01 fc/11 ea/11 ff/11 fa/11 fd/11 f9/11 fe/11 ff/11 ff/11 ff/0a fe/1a fe/0a f9/0a ff/0a ff/0a f0/1a fc/1a fe/1a ff/1a fb/1a ff/1a fc/1a fe/1a ff
0	4	177	0x165A	0xEEC3	0x0EEC30	0x0F0840	3592	1	ff/0a ff/0a ff/0a ff/08 ff/0a ff/08 fe/0a ff/08 ff/08 ff/0a ff/0a ff/0a fe/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/08 fe/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a ff/0a fe
0	4	178	0x16E6	0xF084	0x0F0840	0x0F2BD0	4552	1	fd/08 f1/08 ff/08 fd/08 ff/08 ff/08 ff/08 ff/08 fb/08 f8/08 fd/08 fd/40 fd/01 ff/01 ff/01 ff/01 ff/01 ff/01 fb/01 fe/01 ff/01 ff/01 ff/01 fe/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff/01 ff
0	4	179	0x1748	0xF2BD	0x0F2BD0	0x0F4BF0	4112	1	ff/11 ff/13 ff/0b fd/0a fc/0a fa/08 fe/08 fe/0a fb/0a ff/0a ff/13 fe/11 ff/11 ff/11 ff/11 fd/11 fe/11 fe/11 fe/01 ff/01 fe/01 fc/11 ff/0b ff/0a fe/1a fb/0a fe/12 ff/13 fd/13 fc/11 ff/11 fe/01 fe/01 fb
0	4	180	0x182A	0xF4BF	0x0F4BF0	0x0F6040	2600	1	fe/10 ff/01 ff/11 f1/08 f6/08 fe/08 fd/08 ff/08 fa/08 ff/08 fc/08 fd/08 fc/08 ff/08 ff/08 ff/0a ff/08 fb/08 ff/08 ff/08 ff/08 ff/0a ff/08 fe/08 ff/0a ff/0a ff/0a ff/08 ff/0a ff/0a ff/0a ff/0a ff/0a fa
0	4	181	0x1896	0xF604	0x0F6040	0x0F8B60	5520	1	ff/08 fc/08 ff/08 fe/08 ff/0a ff/02 f8/11 ff/01 fd/01 fd/01 fe/01 fe/11 fd/01 ff/11 ff/01 ff/01 fa/11 ff/01 ff/01 fc/01 ff/01 ef/11 fd/01 f3/11 fe/11 fe/01 ff/01 ff/11 fb/11 f5/11 ff/11 fb/11 fe/01 ff
0	4	182	0x199C	0xF8B6	0x0F8B60	0x0FA660	3456	2	40/00 30/00 20/00 10/c0
0	4	183	0x19A6	0xF8B6	0x0F8B60	0x0FA660	3456	2	48/00 38/00 28/00 18/c0
0	4	184	0x19B0	0xFA66	0x0FA660	0x0FCA60	4608	1	40/00 30/00 20/00 10/c0
0	4	185	0x19BA	0xFCA6	0x0FCA60	0x0FEF60	4736	6	40/00 30/00 20/00 10/00
0	4	186	0x19C4	0xFCA6	0x0FCA60	0x0FEF60	4736	6	48/00 38/00 28/00 18/00
0	4	187	0x19CE	0xFCA6	0x0FCA60	0x0FEF60	4736	6	50/00 40/00 30/00 20/00
0	4	188	0x19D8	0xFCA6	0x0FCA60	0x0FEF60	4736	6	58/00 48/00 38/00 28/00
0	4	189	0x19E2	0xFCA6	0x0FCA60	0x0FEF60	4736	6	60/00 50/00 40/00 30/00
0	4	190	0x19EC	0xFCA6	0x0FCA60	0x0FEF60	4736	6	68/00 58/00 48/00 38/00
0	4	191	0x19F6	0xFEF6	0x0FEF60	0x100000	2128	7	38/00 28/00 00/c0
0	4	192	0x19FE	0xFEF6	0x0FEF60	0x100000	2128	7	40/00 30/00 00/c0
0	4	193	0x1A06	0xFEF6	0x0FEF60	0x100000	2128	7	48/00 38/00 00/c0
0	4	194	0x1A0E	0xFEF6	0x0FEF60	0x100000	2128	7	50/00 40/00 00/c0
0	4	195	0x1A16	0xFEF6	0x0FEF60	0x100000	2128	7	58/00 48/00 00/c0
0	4	196	0x1A1E	0xFEF6	0x0FEF60	0x100000	2128	7	60/00 50/00 00/c0
0	4	197	0x1A26	0xFEF6	0x0FEF60	0x100000	2128	7	68/00 58/00 00/c0 00/00
1	5	0	0x02A0	0x0184	0x101840	0x1030B0	3128	1	8e/80
1	5	1	0x02A4	0x030B	0x1030B0	0x105880	5096	1	f5/1c f7/0a ff/08 af/00 80/00
1	5	2	0x02B0	0x0588	0x105880	0x1094B0	7704	1	f4/1c fc/1c f5/0a c0/00 80/00 e7/80
1	5	3	0x02BE	0x094B	0x1094B0	0x10ADC0	3208	1	ce/80
1	5	4	0x02C2	0x0ADC	0x10ADC0	0x10C650	3144	1	fe/2c fa/1c fc/0a ae/40
1	5	5	0x02CC	0x0C65	0x10C650	0x10DC80	2840	1	ff/2c fa/1c f9/0a ad/00 80/00
1	5	6	0x02D8	0x0DC8	0x10DC80	0x110B10	5960	1	fc/1c ff/1a fc/0a a0/00 80/00
1	5	7	0x02E4	0x10B1	0x110B10	0x1125E0	3432	1	fd/1c fc/0a ce/40
1	5	8	0x02EC	0x125E	0x1125E0	0x1139D0	2552	1	ff/1c fd/0a ae/40
